Project_ID,Project_Type,State,District,LWE_Flag,Vendor_Tier,Vendor_Name,Land_Type,Task_Name,Task_Category,Task_Sequence,Planned_Start_Date,Planned_Duration,Actual_Duration,Delay_Reason,Monsoon_Flag
PROJ_1002,NHM - Trauma Care Centre,Rajasthan,Generic_District,0,2,NCC / Nagarjuna,Donated,AERB Approval,Regulatory,6,2025-01-24,45,51,None,0
PROJ_1002,NHM - Trauma Care Centre,Rajasthan,Generic_District,0,2,NCC / Nagarjuna,Donated,Staff Training,Admin,7,2025-03-16,15,17,None,0
PROJ_1003,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Simdega,1,2,NCC / Nagarjuna,Donated,Soil Testing & Design,Technical,1,2024-10-22,30,54,None,0
PROJ_1003,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Simdega,1,2,NCC / Nagarjuna,Donated,Foundation Works,Civil,2,2024-12-20,60,109,None,0
PROJ_1003,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Simdega,1,2,NCC / Nagarjuna,Donated,Structure (G+2),Civil,3,2025-04-08,120,218,None,0
PROJ_1003,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Simdega,1,2,NCC / Nagarjuna,Donated,Medical Gas Pipeline,Technical,4,2025-11-12,45,81,None,0
PROJ_1003,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Simdega,1,2,NCC / Nagarjuna,Donated,OT & ICU Setup,Technical,5,2026-02-01,60,109,None,0
PROJ_1003,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Simdega,1,2,NCC / Nagarjuna,Donated,Fire Safety Install,Technical,6,2026-05-24,30,54,None,0
PROJ_1003,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Simdega,1,2,NCC / Nagarjuna,Donated,Final Inspection,Regulatory,7,2026-07-21,15,30,None,1
PROJ_1004,Mega_Event_Kumbh,Maharashtra,Nashik,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Master Planning,Technical,1,2023-01-15,60,60,None,0
PROJ_1004,Mega_Event_Kumbh,Maharashtra,Nashik,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Tendering,Procurement,2,2023-03-21,45,45,None,0
PROJ_1004,Mega_Event_Kumbh,Maharashtra,Nashik,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Ground Prep,Civil,3,2023-05-10,40,48,None,0
PROJ_1004,Mega_Event_Kumbh,Maharashtra,Nashik,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Temporary Structures,Civil,4,2023-06-30,50,78,None,1
PROJ_1004,Mega_Event_Kumbh,Maharashtra,Nashik,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Electrical Grid,Technical,5,2023-09-17,30,39,None,1
PROJ_1004,Mega_Event_Kumbh,Maharashtra,Nashik,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Safety Audit,Regulatory,6,2023-10-27,15,91,CNT Act Land Acquisition,0
PROJ_1005,NHM - Health Sub-Centre (HSC),Jharkhand,Palamu,1,3,Local Contractor,Donated,Site Identification,Admin,1,2022-03-16,15,35,None,0
PROJ_1005,NHM - Health Sub-Centre (HSC),Jharkhand,Palamu,1,3,Local Contractor,Donated,Land Handover,Regulatory,2,2022-04-20,30,70,None,0
PROJ_1005,NHM - Health Sub-Centre (HSC),Jharkhand,Palamu,1,3,Local Contractor,Donated,Plinth Work,Civil,3,2022-07-04,30,78,None,1
PROJ_1005,NHM - Health Sub-Centre (HSC),Jharkhand,Palamu,1,3,Local Contractor,Donated,Roof Casting,Civil,4,2022-09-25,30,78,None,1
PROJ_1005,NHM - Health Sub-Centre (HSC),Jharkhand,Palamu,1,3,Local Contractor,Donated,Electrical & Plumbing,Technical,5,2022-12-15,20,47,None,0
PROJ_1005,NHM - Health Sub-Centre (HSC),Jharkhand,Palamu,1,3,Local Contractor,Donated,Finishing & Painting,Civil,6,2023-02-01,20,47,None,0
PROJ_1005,NHM - Health Sub-Centre (HSC),Jharkhand,Palamu,1,3,Local Contractor,Donated,Handover,Admin,7,2023-03-24,10,23,None,0
PROJ_1006,NHM - Diagnostic Lab (IPHL),Assam,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Site Survey,Technical,1,2022-10-16,15,21,None,0
PROJ_1006,NHM - Diagnostic Lab (IPHL),Assam,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Civil Works,Civil,2,2022-11-09,90,125,None,0
PROJ_1006,NHM - Diagnostic Lab (IPHL),Assam,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Equipment Install,Technical,3,2023-03-19,45,62,None,0
PROJ_1006,NHM - Diagnostic Lab (IPHL),Assam,Generic_District,0,2,NCC / Nagarjuna,Govt Land,Handover,Admin,4,2023-05-20,15,21,None,0
PROJ_1007,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,3,Local Contractor,Donated,Site Identification,Admin,1,2022-08-05,15,39,None,1
PROJ_1007,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,3,Local Contractor,Donated,Land Handover,Regulatory,2,2022-09-16,30,78,None,1
PROJ_1007,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,3,Local Contractor,Donated,Plinth Work,Civil,3,2022-12-04,30,70,None,0
PROJ_1007,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,3,Local Contractor,Donated,Roof Casting,Civil,4,2023-02-12,30,91,Quality Rework,0
PROJ_1007,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,3,Local Contractor,Donated,Electrical & Plumbing,Technical,5,2023-05-14,20,47,None,0
PROJ_1007,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,3,Local Contractor,Donated,Finishing & Painting,Civil,6,2023-07-05,20,52,None,1
PROJ_1007,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,3,Local Contractor,Donated,Handover,Admin,7,2023-08-27,10,26,None,1
PROJ_1008,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Donated,Soil Testing & Design,Technical,1,2023-10-21,30,54,None,0
PROJ_1008,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Donated,Foundation Works,Civil,2,2023-12-17,60,109,None,0
PROJ_1008,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Donated,Structure (G+2),Civil,3,2024-04-05,120,218,None,0
PROJ_1008,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Donated,Medical Gas Pipeline,Technical,4,2024-11-10,45,81,None,0
PROJ_1008,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Donated,OT & ICU Setup,Technical,5,2025-01-31,60,109,None,0
PROJ_1008,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Donated,Fire Safety Install,Technical,6,2025-05-20,30,54,None,0
PROJ_1008,NHM - Maternal & Child Health (MCH) Wing,Jharkhand,Palamu,1,2,NCC / Nagarjuna,Donated,Final Inspection,Regulatory,7,2025-07-15,15,30,None,1
PROJ_1009,Mega_Event_Kumbh,Madhya Pradesh,Ujjain,0,1,L&T / Tata Projects,Donated,Master Planning,Technical,1,2023-03-23,60,56,None,0
PROJ_1009,Mega_Event_Kumbh,Madhya Pradesh,Ujjain,0,1,L&T / Tata Projects,Donated,Tendering,Procurement,2,2023-05-22,45,42,None,0
PROJ_1009,Mega_Event_Kumbh,Madhya Pradesh,Ujjain,0,1,L&T / Tata Projects,Donated,Ground Prep,Civil,3,2023-07-07,40,41,None,1
PROJ_1009,Mega_Event_Kumbh,Madhya Pradesh,Ujjain,0,1,L&T / Tata Projects,Donated,Temporary Structures,Civil,4,2023-08-17,50,51,None,1
PROJ_1009,Mega_Event_Kumbh,Madhya Pradesh,Ujjain,0,1,L&T / Tata Projects,Donated,Electrical Grid,Technical,5,2023-10-12,30,28,None,0
PROJ_1009,Mega_Event_Kumbh,Madhya Pradesh,Ujjain,0,1,L&T / Tata Projects,Donated,Safety Audit,Regulatory,6,2023-11-14,15,14,None,0
PROJ_1010,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Site Identification,Admin,1,2024-09-05,15,30,None,1
PROJ_1010,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Land Handover,Regulatory,2,2024-10-07,30,54,None,0
PROJ_1010,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Plinth Work,Civil,3,2024-12-03,30,54,None,0
PROJ_1010,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Roof Casting,Civil,4,2025-01-26,30,54,None,0
PROJ_1010,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Electrical & Plumbing,Technical,5,2025-03-23,20,36,None,0
PROJ_1010,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Finishing & Painting,Civil,6,2025-05-02,20,36,None,0
PROJ_1010,NHM - Health Sub-Centre (HSC),Jharkhand,Chatra,1,2,NCC / Nagarjuna,Govt Land,Handover,Admin,7,2025-06-11,10,20,None,1
PROJ_1011,NHM - District Hospital Expansion,Jharkhand,Koderma,0,3,Local Contractor,Donated,Site Survey,Technical,1,2022-08-28,15,27,None,1
PROJ_1011,NHM - District Hospital Expansion,Jharkhand,Koderma,0,3,Local Contractor,Donated,Civil Works,Civil,2,2022-09-28,90,167,None,1
PROJ_1011,NHM - District Hospital Expansion,Jharkhand,Koderma,0,3,Local Contractor,Donated,Equipment Install,Technical,3,2023-03-19,45,76,None,0
PROJ_1011,NHM - District Hospital Expansion,Jharkhand,Koderma,0,3,Local Contractor,Donated,Handover,Admin,4,2023-06-04,15,27,None,1
PROJ_1012,Indus_Factory,West Bengal,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Feasibility Study,Technical,1,2022-10-25,45,49,None,0
PROJ_1012,Indus_Factory,West Bengal,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Env Impact Assessment,Regulatory,2,2022-12-18,90,207,CNT Act Land Acquisition,0
PROJ_1012,Indus_Factory,West Bengal,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Civil Construction,Civil,3,2023-07-18,150,257,None,1
PROJ_1012,Indus_Factory,West Bengal,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Machine Procurement,Procurement,4,2024-04-05,120,132,None,0
PROJ_1012,Indus_Factory,West Bengal,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Installation,Technical,5,2024-08-19,60,85,None,1
PROJ_1012,Indus_Factory,West Bengal,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Trial Runs,Technical,6,2024-11-13,30,33,None,0
PROJ_1013,NHM - Health Sub-Centre (HSC),Tamil Nadu,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Site Identification,Admin,1,2022-03-25,15,18,None,0
PROJ_1013,NHM - Health Sub-Centre (HSC),Tamil Nadu,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Land Handover,Regulatory,2,2022-04-16,30,141,CNT Act Land Acquisition,0
PROJ_1013,NHM - Health Sub-Centre (HSC),Tamil Nadu,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Plinth Work,Civil,3,2022-09-04,30,49,None,1
PROJ_1013,NHM - Health Sub-Centre (HSC),Tamil Nadu,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Roof Casting,Civil,4,2022-10-28,30,37,None,0
PROJ_1013,NHM - Health Sub-Centre (HSC),Tamil Nadu,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Electrical & Plumbing,Technical,5,2022-12-08,20,21,None,0
PROJ_1013,NHM - Health Sub-Centre (HSC),Tamil Nadu,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Finishing & Painting,Civil,6,2022-12-29,20,25,None,0
PROJ_1013,NHM - Health Sub-Centre (HSC),Tamil Nadu,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Handover,Admin,7,2023-01-23,10,12,None,0
PROJ_1014,NHM - Community Health Centre (CHC),Jharkhand,Gumla,1,2,NCC / Nagarjuna,Donated,Site Survey,Technical,1,2024-08-24,15,30,None,1
PROJ_1014,NHM - Community Health Centre (CHC),Jharkhand,Gumla,1,2,NCC / Nagarjuna,Donated,Civil Works,Civil,2,2024-09-25,90,180,None,1
PROJ_1014,NHM - Community Health Centre (CHC),Jharkhand,Gumla,1,2,NCC / Nagarjuna,Donated,Equipment Install,Technical,3,2025-03-24,45,81,None,0
PROJ_1014,NHM - Community Health Centre (CHC),Jharkhand,Gumla,1,2,NCC / Nagarjuna,Donated,Handover,Admin,4,2025-06-14,15,30,None,1
PROJ_1015,NHM - Oxygen Plant (PSA),Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Site Platform Readiness,Civil,1,2024-07-17,20,34,None,1
PROJ_1015,NHM - Oxygen Plant (PSA),Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Plant Manufacturing/Import,Procurement,2,2024-08-20,45,64,None,1
PROJ_1015,NHM - Oxygen Plant (PSA),Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Delivery to Site,Logistics,3,2024-10-25,15,19,None,0
PROJ_1015,NHM - Oxygen Plant (PSA),Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Installation,Technical,4,2024-11-15,10,13,None,0
PROJ_1015,NHM - Oxygen Plant (PSA),Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Copper Piping,Technical,5,2024-12-02,20,26,None,0
PROJ_1015,NHM - Oxygen Plant (PSA),Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Pressure Testing,Technical,6,2025-01-02,5,6,None,0
PROJ_1015,NHM - Oxygen Plant (PSA),Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Drug Inspector Approval,Regulatory,7,2025-01-09,15,113,CNT Act Land Acquisition,0
PROJ_1016,NHM - Primary Health Centre (PHC) 24x7,Jharkhand,Dhanbad,0,1,L&T / Tata Projects,Govt Land,Site Survey,Technical,1,2022-02-04,15,16,None,0
PROJ_1016,NHM - Primary Health Centre (PHC) 24x7,Jharkhand,Dhanbad,0,1,L&T / Tata Projects,Govt Land,Civil Works,Civil,2,2022-02-22,90,99,None,0
PROJ_1016,NHM - Primary Health Centre (PHC) 24x7,Jharkhand,Dhanbad,0,1,L&T / Tata Projects,Govt Land,Equipment Install,Technical,3,2022-06-05,45,54,None,1
PROJ_1016,NHM - Primary Health Centre (PHC) 24x7,Jharkhand,Dhanbad,0,1,L&T / Tata Projects,Govt Land,Handover,Admin,4,2022-08-01,15,18,None,1
PROJ_1017,NHM - Diagnostic Lab (IPHL),Jharkhand,Khunti,1,3,Local Contractor,Tribal (CNT/SPT),Site Survey,Technical,1,2024-12-01,15,35,None,0
PROJ_1017,NHM - Diagnostic Lab (IPHL),Jharkhand,Khunti,1,3,Local Contractor,Tribal (CNT/SPT),Civil Works,Civil,2,2025-01-08,90,285,Quality Rework,0
PROJ_1017,NHM - Diagnostic Lab (IPHL),Jharkhand,Khunti,1,3,Local Contractor,Tribal (CNT/SPT),Equipment Install,Technical,3,2025-10-25,45,106,None,0
PROJ_1017,NHM - Diagnostic Lab (IPHL),Jharkhand,Khunti,1,3,Local Contractor,Tribal (CNT/SPT),Handover,Admin,4,2026-02-09,15,42,None,0
PROJ_1018,Construction_Hospital,Assam,Generic_District,0,3,Local Contractor,Donated,Budget & Approval,Admin,1,2024-11-25,30,54,None,0
PROJ_1018,Construction_Hospital,Assam,Generic_District,0,3,Local Contractor,Donated,Land Acquisition,Regulatory,2,2025-01-18,60,109,None,0
PROJ_1018,Construction_Hospital,Assam,Generic_District,0,3,Local Contractor,Donated,Tendering,Procurement,3,2025-05-11,45,131,Supply Chain Issue,0
PROJ_1018,Construction_Hospital,Assam,Generic_District,0,3,Local Contractor,Donated,Mobilization,Logistics,4,2025-09-20,20,54,None,1
PROJ_1018,Construction_Hospital,Assam,Generic_District,0,3,Local Contractor,Donated,Excavation,Civil,5,2025-11-18,40,99,Quality Rework,0
PROJ_1018,Construction_Hospital,Assam,Generic_District,0,3,Local Contractor,Donated,Foundation,Civil,6,2026-03-02,60,109,None,0
PROJ_1018,Construction_Hospital,Assam,Generic_District,0,3,Local Contractor,Donated,Superstructure,Civil,7,2026-06-20,120,327,None,1
PROJ_1018,Construction_Hospital,Assam,Generic_District,0,3,Local Contractor,Donated,MEP Works,Technical,8,2027-05-15,90,163,None,0
PROJ_1018,Construction_Hospital,Assam,Generic_District,0,3,Local Contractor,Donated,Finishing,Civil,9,2027-10-26,60,109,None,0
PROJ_1018,Construction_Hospital,Assam,Generic_District,0,3,Local Contractor,Donated,Handover,Admin,10,2028-02-16,30,54,None,0
PROJ_1019,NHM - Maternal & Child Health (MCH) Wing,Himachal Pradesh,Generic_District,0,3,Local Contractor,Donated,Soil Testing & Design,Technical,1,2022-04-27,30,54,None,0
PROJ_1019,NHM - Maternal & Child Health (MCH) Wing,Himachal Pradesh,Generic_District,0,3,Local Contractor,Donated,Foundation Works,Civil,2,2022-06-22,60,141,None,1
PROJ_1019,NHM - Maternal & Child Health (MCH) Wing,Himachal Pradesh,Generic_District,0,3,Local Contractor,Donated,Structure (G+2),Civil,3,2022-11-13,120,218,None,0
PROJ_1019,NHM - Maternal & Child Health (MCH) Wing,Himachal Pradesh,Generic_District,0,3,Local Contractor,Donated,Medical Gas Pipeline,Technical,4,2023-06-20,45,106,None,1
PROJ_1019,NHM - Maternal & Child Health (MCH) Wing,Himachal Pradesh,Generic_District,0,3,Local Contractor,Donated,OT & ICU Setup,Technical,5,2023-10-07,60,109,None,0
PROJ_1019,NHM - Maternal & Child Health (MCH) Wing,Himachal Pradesh,Generic_District,0,3,Local Contractor,Donated,Fire Safety Install,Technical,6,2024-01-25,30,54,None,0
PROJ_1019,NHM - Maternal & Child Health (MCH) Wing,Himachal Pradesh,Generic_District,0,3,Local Contractor,Donated,Final Inspection,Regulatory,7,2024-03-24,15,27,None,0
PROJ_1020,NHM - District Hospital Expansion,Jharkhand,Ramgarh,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Site Survey,Technical,1,2023-05-19,15,19,None,0
PROJ_1020,NHM - District Hospital Expansion,Jharkhand,Ramgarh,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Civil Works,Civil,2,2023-06-11,90,154,None,1
PROJ_1020,NHM - District Hospital Expansion,Jharkhand,Ramgarh,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Equipment Install,Technical,3,2023-11-15,45,58,None,0
PROJ_1020,NHM - District Hospital Expansion,Jharkhand,Ramgarh,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Handover,Admin,4,2024-01-14,15,23,None,0
PROJ_1021,NHM - District Hospital Expansion,Jharkhand,Pakur,0,1,L&T / Tata Projects,Govt Land,Site Survey,Technical,1,2022-11-06,15,16,None,0
PROJ_1021,NHM - District Hospital Expansion,Jharkhand,Pakur,0,1,L&T / Tata Projects,Govt Land,Civil Works,Civil,2,2022-11-22,90,99,None,0
PROJ_1021,NHM - District Hospital Expansion,Jharkhand,Pakur,0,1,L&T / Tata Projects,Govt Land,Equipment Install,Technical,3,2023-03-03,45,49,None,0
PROJ_1021,NHM - District Hospital Expansion,Jharkhand,Pakur,0,1,L&T / Tata Projects,Govt Land,Handover,Admin,4,2023-04-25,15,16,None,0
PROJ_1022,NHM - Drug Warehouse (District Level),Jharkhand,Sahebganj,0,3,Local Contractor,Govt Land,Land Acquisition,Regulatory,1,2022-08-09,60,111,None,1
PROJ_1022,NHM - Drug Warehouse (District Level),Jharkhand,Sahebganj,0,3,Local Contractor,Govt Land,Warehousing Structure,Civil,2,2022-11-29,90,168,Quality Rework,0
PROJ_1022,NHM - Drug Warehouse (District Level),Jharkhand,Sahebganj,0,3,Local Contractor,Govt Land,HVAC & Cold Chain Setup,Technical,3,2023-05-17,45,76,None,0
PROJ_1022,NHM - Drug Warehouse (District Level),Jharkhand,Sahebganj,0,3,Local Contractor,Govt Land,Racking System Install,Technical,4,2023-08-04,20,37,None,1
PROJ_1022,NHM - Drug Warehouse (District Level),Jharkhand,Sahebganj,0,3,Local Contractor,Govt Land,Fire & Safety Audit,Regulatory,5,2023-09-10,15,27,None,1
PROJ_1022,NHM - Drug Warehouse (District Level),Jharkhand,Sahebganj,0,3,Local Contractor,Govt Land,Stocking,Logistics,6,2023-10-12,30,50,None,0
PROJ_1023,Linear_Highway,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Donated,DPR & Survey,Technical,1,2023-12-27,90,148,None,0
PROJ_1023,Linear_Highway,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Donated,Land Acquisition & ROW,Regulatory,2,2024-05-28,180,297,None,0
PROJ_1023,Linear_Highway,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Donated,Forest Clearance,Regulatory,3,2025-03-26,120,198,None,0
PROJ_1023,Linear_Highway,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Donated,Tendering,Procurement,4,2025-10-14,60,99,None,0
PROJ_1023,Linear_Highway,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Donated,Earthwork,Civil,5,2026-01-21,100,165,None,0
PROJ_1023,Linear_Highway,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Donated,Pavement Layering,Civil,6,2026-07-09,90,193,None,1
PROJ_1023,Linear_Highway,Mizoram,Generic_District,0,2,NCC / Nagarjuna,Donated,Signages & Safety,Civil,7,2027-01-23,30,49,None,0
PROJ_1024,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Govt Land,Site Clearance,Civil,1,2024-01-27,20,26,None,0
PROJ_1024,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Govt Land,Structure Construction,Civil,2,2024-02-22,90,117,None,0
PROJ_1024,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Govt Land,Radiation Shielding (X-Ray),Technical,3,2024-06-22,30,42,None,1
PROJ_1024,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Govt Land,Equipment Supply (CT/Ventilator),Procurement,4,2024-08-04,60,105,Supply Chain Issue,1
PROJ_1024,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Govt Land,Installation & Calibration,Technical,5,2024-11-20,30,39,None,0
PROJ_1024,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Govt Land,AERB Approval,Regulatory,6,2025-01-02,45,58,None,0
PROJ_1024,NHM - Trauma Care Centre,Jharkhand,East Singhbhum,0,2,NCC / Nagarjuna,Govt Land,Staff Training,Admin,7,2025-03-01,15,19,None,0
PROJ_1025,NHM - District Hospital Expansion,Jharkhand,Bokaro,0,2,NCC / Nagarjuna,Donated,Site Survey,Technical,1,2023-06-19,15,21,None,1
PROJ_1025,NHM - District Hospital Expansion,Jharkhand,Bokaro,0,2,NCC / Nagarjuna,Donated,Civil Works,Civil,2,2023-07-14,90,128,None,1
PROJ_1025,NHM - District Hospital Expansion,Jharkhand,Bokaro,0,2,NCC / Nagarjuna,Donated,Equipment Install,Technical,3,2023-11-20,45,58,None,0
PROJ_1025,NHM - District Hospital Expansion,Jharkhand,Bokaro,0,2,NCC / Nagarjuna,Donated,Handover,Admin,4,2024-01-22,15,19,None,0
PROJ_1026,Linear_Highway,Chhattisgarh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),DPR & Survey,Technical,1,2022-03-12,90,117,None,0
PROJ_1026,Linear_Highway,Chhattisgarh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Land Acquisition & ROW,Regulatory,2,2022-07-10,180,385,CNT Act Land Acquisition,1
PROJ_1026,Linear_Highway,Chhattisgarh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Forest Clearance,Regulatory,3,2023-08-01,120,278,CNT Act Land Acquisition,1
PROJ_1026,Linear_Highway,Chhattisgarh,Generic_District,0,2,NCC / Nagarjuna,Tribal (CNT/SPT),Tendering,Procurement,4,2024-05-10,60,125,Supply Chain Issue,0
